	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	sig
JH164926.1/654089-653971	17.2486887226502	1.59934604718758	0.0900299658434668	17.764596845103	1.32891530087395e-70	4.19638144164461e-68	up
CM001396.3/96169366-96169494	31.183889889976	1.53136362616578	0.0862287121214746	17.7593238782052	1.45982459918199e-70	4.58630085526212e-68	up
GL996528.1/549138-549245	11.7870239754594	1.68197851389384	0.0947114527366967	17.7589770327971	1.46887291075892e-70	4.59136203912868e-68	up
CM000884.2/17034553-17034419	7.9389362574917	1.55934680768484	0.0878058754150525	17.7590258090807	1.46759709169145e-70	4.59136203912868e-68	up
LL009732.1/7692-7615	20.1690245523157	1.37407318100374	0.077519156651911	17.7255950703105	2.66082820720725e-70	8.21317842718663e-68	up
AVOS01059346.1/76470-76561	12.0419445081805	2.01262859298764	0.113654163304598	17.7083578328205	3.61465342866152e-70	1.10742935367241e-67	up
CM007647.1/6412284-6412406	7.05767592594728	2.50971503261993	0.141769866176442	17.7027396604608	3.99396360998734e-70	1.22061064108395e-67	up
APLE01010583.1/14409-14286	19.0718145944986	2.38389790645906	0.13470831618072	17.696738954564	4.44300945103848e-70	1.35449257012548e-67	up
CM001009.2/52946929-52946804	78.6311098358384	1.74030904133598	0.0987532074381971	17.622810301378	1.64620076413001e-69	4.88589221023086e-67	up
LASZ01000030.1/14510-14623	7.63860649438098	2.24086785095138	0.127423256896798	17.5860192677879	3.15261189837977e-69	9.26777823497985e-67	up
LMNX01000002.1/411983-411867	4.05467523731047	1.91546352755337	0.108975180453984	17.5770622225507	3.69217661352586e-69	1.0802503841678e-66	up
CM001219.2/39032803-39032685	35.4904782201949	1.60612242837792	0.0914722851038111	17.5585689868264	5.11484896369229e-69	1.48592981611567e-66	up
CM001384.3/41607259-41607587	6.46542420499844	1.62723495691594	0.0926897179598291	17.5557223900624	5.37784148610013e-69	1.55501483045857e-66	up
APLS01000015.1/54717-54233	103.472020631139	1.31991317807958	0.0752240961576962	17.5464145865253	6.33554549701369e-69	1.82339657674892e-66	up
CM001241.2/31782247-31782055	4.28063088127742	2.10054424869766	0.120020068168298	17.5016085289351	1.39279587619069e-68	3.935142362506e-66	up
AFTD01062095.1/1537-1618	10.1210494362646	1.64600640023252	0.094165597569804	17.479912438429	2.0381177755376e-68	5.68041366839901e-66	up
CM000841.2/37351299-37351193	4.7579104248516	1.9424910999475	0.111154101691894	17.4756583012281	2.19596471181722e-68	6.09283979862133e-66	up
CAJW010056443.1/11551-11423	88.7832044771624	1.71830287847544	0.0985550932156001	17.4349475243909	4.4797068980143e-68	1.23459922161614e-65	up
GL018935.1/212342-212442	127.913943905387	1.62035337752391	0.093062440873499	17.4114644137314	6.75341135607479e-68	1.84475706484921e-65	up
CM000553.1/87679988-87679905	2.78225748947906	1.78404844346718	0.102487202656483	17.4075240344588	7.23458240083082e-68	1.96748770895546e-65	up
ANKR01294220.1/7067-6870	4.84876390737499	1.60001821007255	0.0919538515763392	17.4002304704359	8.21716522559036e-68	2.22003710300479e-65	up
LSRX01000225.1/790758-790654	89.8727588072996	1.41023710849124	0.0811188857694797	17.3848185304073	1.07527140381265e-67	2.8987251023131e-65	up
ALWT01130656.1/8197-8115	4.16774697760928	1.70607130633199	0.0981708231675399	17.3785983582961	1.19847011970202e-67	3.22380629061806e-65	up
ALWT01212461.1/2205-2045	33.3692868893385	1.2923206660058	0.0746247830736908	17.3175802029421	3.46630277217412e-67	9.10590363137861e-65	up
KQ058975.1/445812-445903	2.73956575066924	1.65465693702589	0.0956102407881955	17.30627308733	4.21852419932325e-67	1.10350158017382e-64	up
APMT01050516.1/356-171	2.63103656259878	1.66545841646575	0.0962658516964045	17.3006147778979	4.65395989338921e-67	1.21483112075471e-64	up
CM001217.2/38577654-38577776	31.2717792157256	2.23972822822895	0.129572447546087	17.2855284487261	6.04646661170797e-67	1.56837214204697e-64	up
LT598455.1/159161-159643	2356.884297562	1.7199533045096	0.0995131991784755	17.2836700930988	6.24450457988267e-67	1.61634484584686e-64	up
MWPH01000002.1/699440-699620	8.48018902146384	1.79954034440864	0.104247003449177	17.2622740689708	9.04765193394715e-67	2.30804853095162e-64	up
ADON01126451.1/2028-2275	3.17537672015016	1.83647520069985	0.106585783459252	17.2300201874665	1.58096149185708e-66	3.97552247406537e-64	up
ANKR01245982.1/2314-2389	63.7276196001831	1.49287489395394	0.0867103325899403	17.2168050722842	1.98656053933335e-66	4.97518573367971e-64	up
KV458850.1/67393-67299	5.66553480796356	2.28275067047511	0.132927261863263	17.172930808003	4.23486549877939e-66	1.05205306519777e-63	up
AAPE02038826.1/11754-11824	2.62713639210941	1.82939031568934	0.106657038507163	17.1520824250757	6.0639944306382e-66	1.49741852872407e-63	up
AYUG01112741.1/83299-83215	4.72524047483131	1.84323903143811	0.107684726117321	17.1169960485383	1.10849863028253e-65	2.71555771594688e-63	up
LZIG01000288.1/20064-19997	5.5625781664336	2.02532982964943	0.118510690995693	17.0898491320334	1.76630227324908e-65	4.25941033346715e-63	up
AASG02011835.1/4731-4625	21.9346032967987	1.686957797209	0.0987699265521659	17.0796704634383	2.1030320126584e-65	5.03211543680052e-63	up
JYDU01000041.1/116487-116550	3.84130535733889	1.70178515180917	0.0997717988843922	17.0567752695435	3.11270688707836e-65	7.39076334488059e-63	up
KN714752.1/138681-138975	7.00520196858052	2.04487077661361	0.119905537762582	17.0540144748155	3.2633032573728e-65	7.73346500156056e-63	up
AAPE02004811.1/200519-200601	4.17677474616682	1.69014903070874	0.0991562223578437	17.045314862936	3.78699268115247e-65	8.94019908903505e-63	up
CM000096.4/2136702-2136777	18.4654444835696	2.33809576682648	0.137347289220624	17.0232392651794	5.52288978020262e-65	1.29638812810277e-62	up
LYPA01000064.1/288880-288767	34.6018686408568	1.81180120502443	0.106507989753008	17.0109417070588	6.81337536572842e-65	1.59626912648151e-62	up
GL476310.1/510549-510415	46.960399869046	1.1514604720513	0.0677254290321941	17.001892620037	7.95108721161115e-65	1.85928946182425e-62	up
LYOR01000001.1/35488-35408	3.75618409369416	1.87458408833025	0.110304098592265	16.9946911515916	8.9902630964069e-65	2.09041394347866e-62	up
ADON01126451.1/5165-5412	3.12908825593953	1.77758912648287	0.104603347569767	16.993616053227	9.15660367763039e-65	2.12508936629637e-62	up
FAOM01289977.1/11901-11778	3.65523113472679	2.12608847677998	0.125245745171501	16.9753349614288	1.25038812162489e-64	2.88027836941757e-62	up
CP000002.3/3485600-3485344	15.849612336438	1.4815662421331	0.0873663234599837	16.9580930438454	1.67699242274948e-64	3.84860409762142e-62	up
CM000251.2/58412576-58412710	3.49153098600147	1.61687280230612	0.0954086470925422	16.946816159523	2.03161997041152e-64	4.64518619456981e-62	up
GK000016.2/50502447-50502521	5.29000449071734	2.16816006674821	0.128026728609246	16.9352141564572	2.47456186270508e-64	5.64748990877026e-62	up
KB946287.1/37675-37496	3.24670686918602	1.71307849408653	0.101263145664553	16.9170973590068	3.36616491595968e-64	7.6540267006208e-62	up
LGKD01037994.1/1883-1753	5.61416372199544	1.36021827585294	0.0804473555806108	16.9081788461021	3.91624534407684e-64	8.8721280760088e-62	up
AFSB01083851.1/43596-43449	4.91949146271324	2.20860461689531	0.130670176437006	16.9021323542794	4.33926713343835e-64	9.81246583207631e-62	up
CM000869.1/70118069-70117972	5.9422060722596	1.51252929393489	0.0895356903496094	16.8930321308623	5.06326781506666e-64	1.14078750107783e-61	up
CM000569.1/53203652-53203755	13.85999119232	1.6893485714322	0.100008717518695	16.8920131499176	5.15148566981402e-64	1.15854942200473e-61	up
BDDD01000419.1/399188-399398	7.84218761141378	2.05211699276149	0.121489920763849	16.8912530344833	5.21828828391962e-64	1.1714393051618e-61	up
ALYE01010276.1/90168-90274	5.0697405984817	1.76809005365554	0.104722434950259	16.8835842529383	5.94247872127768e-64	1.32917746876578e-61	up
KZ248239.1/270035-270136	3.87707186187357	1.81082444688885	0.107314416293873	16.8740091911793	6.9887745746699e-64	1.56037978152865e-61	up
LL876850.1/116334-116411	5.70404374893534	2.02006205625821	0.119878856605592	16.8508618905527	1.03396737744673e-63	2.28375463611079e-61	up
JPJT01000027.1/61247-61153	5.73692464492919	2.22308601601394	0.131998893483676	16.8417019063032	1.20714114713819e-63	2.65674337174435e-61	up
CM000317.3/59725726-59725809	2.76437893049	1.73672523389371	0.103172390529051	16.8332363434448	1.39276756868412e-63	3.05982608843934e-61	up
AAPE02020756.1/4502-4584	4.04115745574437	1.64477464528546	0.0978192826851812	16.8144214528638	1.91351507793678e-63	4.19640994036763e-61	up
CM000803.1/32337270-32337123	11.8044202484328	1.60325560319376	0.0954322284806583	16.7999388541859	2.44295713552653e-63	5.34799701434734e-61	up
AWTC01000016.1/94663-94596	5.70466927900955	1.87483721997635	0.111602331810143	16.7992656566156	2.47084078344243e-63	5.39946495309858e-61	up
AAMC03029339.1/39308-39676	14.4556434531256	2.44828398715315	0.145907302674561	16.7797220719921	3.4343967978937e-63	7.46545957468906e-61	up
LGRV01000003.1/1974296-1974229	538.961303181148	1.49098435587904	0.0888902235218738	16.7733221585627	3.82511453730763e-63	8.30016241989979e-61	up
LZPO01034995.1/174579-174761	990.671546045408	1.60254727475139	0.0957594579807087	16.7351330985419	7.26944557643176e-63	1.55284412877314e-60	up
CM003103.1/872903-872609	7.11842810630371	1.99499162800678	0.119379949921381	16.7112788145799	1.08483883048014e-62	2.31334854441662e-60	up
AGTP01074218.1/46088-46189	4.79526650855844	1.6683261752145	0.0998551537812145	16.7074618789316	1.15654469307224e-62	2.46200448559041e-60	up
JFJZ01000043.1/6997-7082	5.63111423979364	1.63134210035397	0.0976966272871895	16.6980390792659	1.35443404970369e-62	2.87335503863943e-60	up
CM002288.1/31631847-31631696	55.187387147638	1.74456755866376	0.104514564427871	16.692099978733	1.49614323413588e-62	3.16311323342961e-60	up
CP000822.1/984590-984673	17.8164878791481	1.42428902166018	0.085358422422926	16.6859810810847	1.65760403204067e-62	3.48655970405447e-60	up
GL018699.1/679982-679820	14.4658822788079	1.86676351303329	0.111943599581923	16.6759289499811	1.96138470904777e-62	4.11151523356043e-60	up
GL985056.1/1488044-1488324	5.86475476233969	1.77885887938067	0.106866074564159	16.6456837367288	3.25230133947072e-62	6.783026043611e-60	up
LL883382.1/13592-13669	3.90388757051591	2.18904700137638	0.131509418580256	16.6455530334542	3.25941028051716e-62	6.78638901374187e-60	up
AYVY01000010.1/112674-112988	7.5656231047557	1.54057562666718	0.0925763426130717	16.6411372839183	3.50889987143474e-62	7.29354965195799e-60	up
CM000018.3/46926160-46926038	4.96260703257715	1.56047584553569	0.0938650076389969	16.6246813885879	4.61815053465114e-62	9.53501354870079e-60	up
CM002823.1/155862848-155862954	27.5963159289321	1.45143480832753	0.0873730518626894	16.6119275610118	5.71276585562153e-62	1.16972433608935e-59	up
JARO02004694.1/784-654	17.8796910142013	1.21273375760202	0.0730875414337243	16.592893040488	7.84487563876983e-62	1.59833515737233e-59	up
CM000030.3/9248891-9248793	68.710434058188	1.15279389169186	0.069512806653805	16.583906580454	9.11088078220745e-62	1.84108384356398e-59	up
CP002688.1/2838645-2838762	308.994617211819	1.58290517621758	0.0957008495414083	16.5401371440562	1.88592514359001e-61	3.77392877842417e-59	up
AAQR03036586.1/42558-42398	29.6420567759579	1.6742893251794	0.101497379210967	16.49588726522	3.92748052772933e-61	7.75869065276296e-59	up
CM000970.2/913829-913904	18.5087906006684	2.30126380205884	0.139541127093938	16.4916526760576	4.21267297765087e-61	8.29553918986599e-59	up
ABJB010536670.1/2890-3057	52.9201691613695	1.50211229855691	0.0910956609920633	16.489394579263	4.37309283027659e-61	8.59772333707947e-59	up
FN430131.1/457743-457605	9.19551632706577	1.78347989336433	0.10816383195774	16.4886899907645	4.42438334558138e-61	8.68473390957458e-59	up
AYUG01071775.1/1734-1909	18.6590478827668	1.52831683903195	0.0928245833245661	16.4645698832615	6.59295928316436e-61	1.28800553286984e-58	up
DS562888.1/23079519-23079416	3.99143413863263	1.68904513830695	0.102750343669239	16.4383405251091	1.01664816300469e-60	1.97054184285499e-58	up
JRRC01194773.1/2570-2479	2.65596725740489	1.57822111050196	0.0960085366931928	16.4383414731688	1.01663226093937e-60	1.97054184285499e-58	up
APWO02000109.1/1358915-1358993	9.98243125509913	1.73979064631591	0.105860784315502	16.4347039138754	1.0795064935141e-60	2.0890988674169e-58	up
JJMO01000700.1/90050-89948	251.801076764539	1.35372521630032	0.0823898760699326	16.4307228129737	1.15276658697086e-60	2.22738317621467e-58	up
ADWL01015316.1/2589-2385	9.12462441099681	1.39406685174611	0.0851340605117005	16.3749601906338	2.88696274890346e-60	5.48380794894789e-58	up
LL965087.1/3206-3129	3.4031590618541	2.26991031887533	0.138644335366386	16.3721821946551	3.02181949927455e-60	5.72236211558943e-58	up
AYUG01118061.1/7204-7035	6.71312760522573	1.68270192078842	0.102816487316185	16.3660708969148	3.34098724655301e-60	6.29778646347187e-58	up
CM003535.1/13910620-13910758	42.148509323232	1.80081223748466	0.110055623683842	16.3627461933057	3.52850698568821e-60	6.64112348336817e-58	up
JRRC01000125.1/7637-7766	10.7440100975469	1.68682660806987	0.103153795477574	16.3525404010615	4.17217247538313e-60	7.82872023086026e-58	up
BX284606.5/16722061-16721997	3.51967579929372	1.52170028526859	0.0930681358179843	16.3503896569349	4.32207348740589e-60	8.0976899748563e-58	up
AWHE01007431.1/3437-3193	1933.14899182961	1.54437941724055	0.094485172485722	16.3452039786869	4.70593535910863e-60	8.79020313038463e-58	up
CP009282.1/843631-843378	3.9128430322487	1.94891818775816	0.119310324511329	16.3348662049201	5.57544510203771e-60	1.03361720098858e-57	up
CM000790.1/125542887-125543070	15.3710911795105	1.56320555792375	0.0957618821372921	16.3238808911735	6.675360593895e-60	1.23197820897911e-57	up
CM002817.1/163591710-163591604	10.5071391250212	2.06047922077392	0.126310257638419	16.3128415640821	7.99837551790739e-60	1.47174877562592e-57	up
KL584981.1/799168-798975	106.328236867289	1.5355152697432	0.094138563755068	16.3112247361065	8.21293704682214e-60	1.50898052276345e-57	up
AOTI010890149.1/4813-4948	3.61057356155587	1.48702175334806	0.0913275308952964	16.2822944929155	1.31831817842855e-59	2.40784184695586e-57	up
HF986372.1/10159-10316	16.7776732569695	1.59369611858872	0.0979478149501071	16.2708695380344	1.58885361030989e-59	2.88913958111549e-57	up
CM001072.2/27558006-27557899	9.5866483667085	1.7253717793366	0.106084288159379	16.2641594648251	1.77283222085738e-59	3.21421510491658e-57	up
FR853096.2/59612086-59612169	2.95785050850896	1.63625674169897	0.100606571039653	16.2639152173675	1.77991524585357e-59	3.22232515505937e-57	up
FAOM01093541.1/67278-67164	4.36542535326497	1.52576252986059	0.0939371364075866	16.2423785545304	2.529241668996e-59	4.55883810784814e-57	up
CM009292.1/6404772-6404926	46.7990920285891	1.51536211811091	0.0934230171515698	16.2204365081935	3.61615596094031e-59	6.47071803167215e-57	up
CM002648.1/17974517-17974313	9.25300357866104	1.34748906541031	0.0830775663635832	16.219650194291	3.66274817880887e-59	6.54460480667399e-57	up
CM003260.1/63724242-63724101	6.15251698892056	1.48649709193063	0.0916965307124917	16.2110505204547	4.21304995636485e-59	7.51700653197189e-57	up
KK198753.1/15796574-15796694	13.0521163507856	2.27729204179324	0.140548100780111	16.2029371379132	4.80750024856626e-59	8.50390316174756e-57	up
LL008192.1/4813-4890	14.8665322870846	2.01974757428251	0.124673412303096	16.2003071623022	5.01758245640643e-59	8.85015529610842e-57	up
KE525537.1/58359-58260	4.60297433484627	1.61785202155082	0.0999464883107466	16.1871822501728	6.21082748624832e-59	1.08617343919562e-56	up
CM001882.1/20153360-20153254	39.6322837913157	1.73175000305695	0.106985245376847	16.186811526739	6.24835211708098e-59	1.0911902958865e-56	up
CM007906.1/214721363-214721203	5.54366152538766	2.10611527742751	0.130176824092943	16.1788804735611	7.1075044935671e-59	1.23947650397139e-56	up
APLE01004471.1/73499-73394	3.70041993037412	1.43601834700026	0.0887612835919626	16.1784315062596	7.15951632836037e-59	1.24678584207334e-56	up
ALWS01020982.1/543-624	2.89222141489032	1.54216051408401	0.0954101105311363	16.163491536683	9.12440819327994e-59	1.58004548500405e-56	up
FAOM01225919.1/21898-22021	24.1810787792347	1.57397580204067	0.0973860321186888	16.1622336160323	9.3125400422632e-59	1.61036511756044e-56	up
LXYT01000003.1/359956-359837	36.8039795750801	1.56056608672891	0.0965686553701196	16.1601720635719	9.62925301464013e-59	1.66280365204418e-56	up
AOTI010527447.1/15771-15637	478.021505490393	1.63283983608888	0.101074002360324	16.154894413579	1.04898029828202e-58	1.80887569089783e-56	up
AANH01001468.1/39544-39413	14.4754321193483	1.21433403556735	0.0752322860776622	16.1411290135966	1.31120744101761e-58	2.25162948995219e-56	up
LL029903.1/802-936	3.45350373790153	1.63965060473314	0.101591584486889	16.1396301968767	1.34343807527023e-58	2.30057714670547e-56	up
CM000039.3/43698102-43698193	5.15633671863215	1.5781840493101	0.0978042262874021	16.1361539190805	1.4212626110879e-58	2.4304771754266e-56	up
AYWU01000045.1/16527-16410	1122.79422357981	1.76776871298256	0.109682323897765	16.1171704807267	1.93257517283437e-58	3.27762625603728e-56	up
CP007039.1/5448029-5447743	7.4608192440048	1.56481862992561	0.0973191589893085	16.0792453015087	3.56697837426312e-58	5.97568094862304e-56	up
AMPZ01022130.1/1507-1430	10.3394291135232	1.84222760255336	0.11474074913833	16.0555654062568	5.22605087358352e-58	8.7313944419433e-56	up
